listing_id,weekly_rent,bond,bedrooms,bathrooms,car_spaces,lat,lon,property_type_primary,property_type_secondary,address,suburb,state,postcode,source_file
17742682,560.0,2433.0,3.0,1.0,1.0,-37.9622787,145.1572044,Apartment,Apartment / Unit / Flat,4/83 View Road,Springvale,VIC,3171,17742682.html
17742683,500.0,2173.0,2.0,2.0,1.0,-37.7042685,144.7748717,Townhouse/Villa,Townhouse,8 Porteous Retreat,Sydenham,VIC,3037,17742683.html
17742687,630.0,2737.0,4.0,2.0,3.0,-37.6245212,145.0104423,House,House,54 Shields Street,Epping,VIC,3076,17742687.html
17742690,475.0,2063.0,3.0,1.0,2.0,-38.1901367,144.3132235,House,House,10 Augustine Dr,Highton,VIC,3216,17742690.html
17742695,300.0,1304.0,1.0,1.0,1.0,-37.7600048,144.9074858,Apartment,Apartment / Unit / Flat,5/48 Scott Street,Essendon,VIC,3040,17742695.html
17742697,515.0,2238.0,2.0,1.0,1.0,-37.9497037,145.1515806,Apartment,Apartment / Unit / Flat,110/31B Buckingham Avenue,Springvale,VIC,3171,17742697.html
17742702,450.0,1955.0,1.0,1.0,0.0,-37.8371405,144.9756536,Apartment,Apartment / Unit / Flat,G6/320 St Kilda Road,Melbourne,VIC,3004,17742702.html
17742704,530.0,2303.0,2.0,1.0,2.0,-38.228087,145.037643,Apartment,Apartment / Unit / Flat,2/43 York Street,Mornington,VIC,3931,17742704.html
17742707,900.0,3911.0,4.0,3.0,2.0,-37.7763314,144.9036514,Townhouse/Villa,Townhouse,3 Sanctuary Way,Ascot Vale,VIC,3032,17742707.html
17742713,400.0,1738.0,3.0,2.0,1.0,-37.4778043,144.9617126,House,House,18 Numbat Drive,Beveridge,VIC,3753,17742713.html
17742717,650.0,2824.0,3.0,2.0,2.0,-37.795482,145.17351,Apartment,Apartment / Unit / Flat,2/31 Sonia Street,Donvale,VIC,3111,17742717.html
17742719,640.0,2780.0,4.0,2.0,4.0,-37.6131476,145.0926017,House,House,1 Waterview Drive,Mernda,VIC,3754,17742719.html
17742724,510.0,2216.0,3.0,1.0,2.0,-37.7974251,144.8260966,House,House,24 Dunbar Avenue,Sunshine,VIC,3020,17742724.html
17742726,550.0,2389.0,4.0,2.0,2.0,-38.2275668,144.3309067,House,House,8 Everlasting Terrace,Mount Duneed,VIC,3217,17742726.html
17742728,550.0,550.0,4.0,2.0,1.0,-37.8313808,144.7245784,House,House,20 Scorpio Crescent,Truganina,VIC,3029,17742728.html
17742733,650.0,2824.0,4.0,2.0,2.0,-37.5730305,144.912175,House,House,18 Flannary Street,Craigieburn,VIC,3064,17742733.html
17742739,495.0,2150.0,2.0,1.0,1.0,-37.6167175,145.0315573,Townhouse/Villa,Townhouse,23 Matilda Avenue,Wollert,VIC,3750,17742739.html
17742740,550.0,2383.0,3.0,2.0,2.0,-38.3718592,142.4991777,House,House,5 Tulsa Close,Warrnambool,VIC,3280,17742740.html
search results - rent,,,,,,-37.92833,145.24068,,,6 Westminster Drive,ROWVILLE,VIC,3178,17742741.html
search results - rent,,,,,,-37.98791,145.25305,,,4 Wolf Court,ENDEAVOUR HILLS,VIC,3802,17742742.html
search results - rent,,,,,,-37.94961,145.21765,,,1/12 Latham Crescent,DANDENONG NORTH,VIC,3175,17742743.html
search results - rent,,,,,,-37.90354,145.14406,,,22/213 Normanby Road,NOTTING HILL,VIC,3168,17742744.html
search results - rent,,,,,,-37.865417,144.9085,,,119/29 Waterline Place,WILLIAMSTOWN,VIC,3016,17742745.html
17742746,680.0,2955.0,3.0,2.0,2.0,-37.998844,145.2511106,Townhouse/Villa,Townhouse,unit 2/6 Mystic Court,Eumemmerring,VIC,3177,17742746.html
17742747,680.0,2955.0,3.0,2.0,2.0,-37.9991447,145.2510439,Townhouse/Villa,Townhouse,unit 3/6 Mystic Court,Eumemmerring,VIC,3177,17742747.html
search results - rent,,,,,,-37.97417,145.11746,,,2 Emma Pl,DINGLEY VILLAGE,VIC,3172,17742748.html
17742753,550.0,2390.0,4.0,2.0,2.0,-38.1990071,144.4662073,House,House,32 Sedna Avenue,Leopold,VIC,3224,17742753.html
17742759,500.0,2173.0,3.0,2.0,2.0,-37.6246252,144.9165286,Townhouse/Villa,Townhouse,3/69 Dawnview Crescent,Roxburgh Park,VIC,3064,17742759.html
17742764,1250.0,6250.0,3.0,2.0,1.0,-37.811318,144.9609917,Apartment,Apartment / Unit / Flat,2801/8 Sutherland Street,Melbourne,VIC,3000,17742764.html
17742766,400.0,1738.0,2.0,1.0,1.0,-37.9096741,144.6745302,Apartment,Apartment / Unit / Flat,3/14-16 Yalonga Avenue,Werribee,VIC,3030,17742766.html
17742767,500.0,2173.0,4.0,2.0,6.0,-37.6538702,144.5826857,House,House,7 Wattlebird Drive,Kurunjang,VIC,3337,17742767.html
17742768,425.0,1847.0,1.0,1.0,1.0,-37.8282698,145.0287069,Apartment,Apartment / Unit / Flat,12/26 Riversdale Road,Hawthorn,VIC,3122,17742768.html
17742772,420.0,1680.0,2.0,1.0,1.0,-36.7657074,144.3063282,House,House,5 Cotswold Crescent,Kennington,VIC,3550,17742772.html
17742776,740.0,740.0,2.0,2.0,2.0,-37.8518689,144.9947717,Apartment,Apartment / Unit / Flat,714/15 Clifton Street,Prahran,VIC,3181,17742776.html
17742778,751.0,3259.0,2.0,1.0,0.0,-37.8375736,144.9940261,Apartment,Apartment / Unit / Flat,1504/18 Claremont Street,South Yarra,VIC,3141,17742778.html
17742795,470.0,2043.0,3.0,2.0,2.0,-37.5410628,144.9770618,House,House,7 Henty Walk,Donnybrook,VIC,3064,17742795.html
17742801,700.0,3042.0,6.0,3.0,2.0,-37.5983679,144.912952,House,House,3 Jirrahlinga Terrace,Craigieburn,VIC,3064,17742801.html
17742802,1150.0,6900.0,3.0,2.0,1.0,-37.840225,144.935013,House,House,8 Park Square,Port Melbourne,VIC,3207,17742802.html
17742805,600.0,2600.0,4.0,2.0,2.0,-37.6962837,144.744096,House,House,7 Torquita Court,Hillside,VIC,3037,17742805.html
17742806,530.0,2303.0,1.0,1.0,0.0,-37.8366262,144.9668767,Apartment,Apartment / Unit / Flat,109/74 Eastern Road,South Melbourne,VIC,3205,17742806.html
17742814,590.0,2563.0,4.0,2.0,2.0,-36.804842,144.3504892,House,House,1 Courage Court,Strathfieldsaye,VIC,3551,17742814.html
17742818,490.0,2129.0,1.0,1.0,0.0,-37.8180374,144.9959863,Apartment,Apartment / Unit / Flat,503/183 Bridge Rd,Richmond,VIC,3121,17742818.html
17742829,720.0,720.0,2.0,2.0,0.0,-37.817868,145.11694,Apartment,Apartment / Unit / Flat,1102/34-36 Prospect St,Box Hill,VIC,3128,17742829.html
17742833,620.0,2694.0,4.0,2.0,2.0,-38.1778066,144.4634593,House,House,63 Grassland Grove,Leopold,VIC,3224,17742833.html
17742837,550.0,2390.0,4.0,2.0,2.0,-37.83551190000001,144.6626491,House,House,92 Hummingbird Boulevard,Tarneit,VIC,3029,17742837.html
17742843,640.0,2781.0,3.0,1.0,2.0,-37.8780092,145.3015765,House,House,14 Schneider Street,Ferntree Gully,VIC,3156,17742843.html
17742844,400.0,1738.0,1.0,1.0,1.0,-37.7588388,144.9954309,Apartment,Apartment / Unit / Flat,10/50 Normanby Avenue,Thornbury,VIC,3071,17742844.html
17742845,780.0,3389.0,3.0,3.0,1.0,-37.8222822,144.872198,House,House,47 Mill Avenue,Yarraville,VIC,3013,17742845.html
17742847,450.0,1955.0,3.0,1.0,3.0,-38.6324114,145.7193104,House,House,6 Club Avenue,Inverloch,VIC,3996,17742847.html
17742849,480.0,1955.0,1.0,1.0,1.0,-37.8514475,145.0371988,Apartment,Apartment / Unit / Flat,3/9 Warner Street,Malvern,VIC,3144,17742849.html
17742850,495.0,2151.0,3.0,2.0,2.0,-34.2065114,142.1450189,House,House,35 De Garis Drive,Mildura,VIC,3500,17742850.html
17742851,700.0,3042.0,1.0,1.0,0.0,-37.81417,144.9530225,Apartment,Apartment / Unit / Flat,4105/639 Little Lonsdale Street,Melbourne,VIC,3000,17742851.html
17742852,560.0,2433.0,4.0,3.0,2.0,-37.5483097,144.9968392,House,House,13 Cheddar Street,Donnybrook,VIC,3064,17742852.html
17742862,380.0,1651.0,3.0,1.0,0.0,-38.0918191,144.3615576,House,House,144 Sparks Road,Norlane,VIC,3214,17742862.html
17742869,600.0,2607.0,4.0,2.0,1.0,-38.0309443,145.3437469,House,House,25 Mirage Avenue,Berwick,VIC,3806,17742869.html
17742876,1650.0,9900.0,5.0,2.0,3.0,-37.8744945,145.0552221,House,House,21 The Avenue,Malvern East,VIC,3145,17742876.html
17742878,470.0,2042.0,3.0,2.0,2.0,-37.8155399,147.6269452,House,House,29 Balmoral Crescent,Bairnsdale,VIC,3875,17742878.html
17742880,500.0,2173.0,1.0,1.0,1.0,-37.8055852,144.9579934,Apartment,Apartment / Unit / Flat,309/11 O'Connell Street,North Melbourne,VIC,3051,17742880.html
17742883,395.0,1716.0,1.0,1.0,1.0,-37.9821668,145.0741559,Apartment,Apartment / Unit / Flat,5/3 Lower Dandenong Rd,Mentone,VIC,3194,17742883.html
17742892,570.0,2470.0,4.0,2.0,2.0,-38.1845003,146.2399997,House,House,14 Aurora Drive,Moe,VIC,3825,17742892.html
17742901,550.0,2390.0,4.0,2.0,2.0,-37.9157862,144.7873319,House,House,4 Aldinga Avenue,Point Cook,VIC,3030,17742901.html
17742910,735.0,3194.0,2.0,2.0,1.0,-37.8387563,144.9743936,Apartment,Apartment / Unit / Flat,109/12 Queens Road,Melbourne,VIC,3004,17742910.html
17742922,680.0,2955.0,4.0,2.0,2.0,-38.1224599,145.3705994,House,House,2 Lyric Way,Clyde North,VIC,3978,17742922.html
17742924,800.0,3477.0,3.0,2.0,2.0,-37.8296775,144.8495098,House,House,17 Valerian Ave,Altona North,VIC,3025,17742924.html
17742926,650.0,2824.0,4.0,2.0,2.0,-38.0418312,145.2547198,House,House,21 The Retreat,Hampton Park,VIC,3976,17742926.html
17742927,950.0,5400.0,4.0,2.0,2.0,-37.7887046,145.156271,Townhouse/Villa,Townhouse,3/950 Doncaster Road,Doncaster East,VIC,3109,17742927.html
17742929,470.0,2042.0,2.0,1.0,1.0,-38.1432686,144.3503719,Townhouse/Villa,Townhouse,2/50 Autumn Street,Geelong West,VIC,3218,17742929.html
17742930,730.0,3172.0,4.0,2.0,2.0,-38.135495,144.3166576,House,House,14 Black Bull Ridge,Fyansford,VIC,3218,17742930.html
17742936,680.0,2955.0,4.0,2.0,2.0,-37.631679,145.0956373,House,House,1071 Plenty Road,South Morang,VIC,3752,17742936.html
17742942,750.0,3259.0,1.0,1.0,1.0,-37.8660308,145.0279625,Apartment,Apartment / Unit / Flat,706/645 Dandenong Road,Malvern,VIC,3144,17742942.html
